"","county_fips","state_name","county_name","votes_gop","votes_dem","total_votes","diff","per_gop","per_dem","per_point_diff","trump16","clinton16","otherpres16","romney12","obama12","otherpres12","demsen16","repsen16","othersen16","demhouse16","rephouse16","otherhouse16","demgov16","repgov16","othergov16","repgov14","demgov14","othergov14","total_population","cvap","white_pct","black_pct","hispanic_pct","nonwhite_pct","foreignborn_pct","female_pct","age29andunder_pct","age65andolder_pct","median_hh_inc","clf_unemploy_pct","lesshs_pct","lesscollege_pct","lesshs_whites_pct","lesscollege_whites_pct","rural_pct","ruralurban_cc","POPULATION","LATITUDE","LONGITUDE"
"1787","35039","New Mexico","Rio Arriba County",5408,10990,16628,-5582,0.32523454414241,0.660933365407746,-0.335698821265336,3599,9592,1687,3397,11465,481,NA,NA,NA,11594,3093,0,NA,NA,NA,3726,4706,0,39924,28900,12.8218615369201,0.413285241959723,71.4081755335137,87.1781384630798,5.21741308486124,50.8866847009318,38.7636509367799,16.5163811241359,33972,9.49904018824695,15.777314055746,81.8899985094649,6.63463738274994,67.0098375657744,49.7639516970631,4,40363,36.203984,-106.205155
"1788","35041","New Mexico","Roosevelt County",4634,1802,6608,2832,0.701271186440678,0.272699757869249,0.428571428571429,3884,1454,612,4043,1727,199,NA,NA,NA,1707,4099,0,NA,NA,NA,2520,1247,0,19618,13350,53.7006830461821,2.26832500764604,40.5596900805383,46.2993169538179,10.9236415536752,49.8266897746967,50.438372922826,12.5547966153532,34933,11.0686138154845,20.1744918150747,77.3340528872099,8.12047836999852,68.0791377528422,36.4607477577346,7,19191,34.168551,-103.347539
"1789","35043","New Mexico","Sandoval County",34174,40588,76562,-6414,0.446357200700086,0.530132441681252,-0.0837752409811656,25905,27707,8078,24387,27236,2456,NA,NA,NA,33708,26814,0,NA,NA,NA,23716,14542,0,138117,101330,45.0741038394984,1.95920849714373,37.2524743514557,54.9258961605016,5.41859438012699,50.8952554718101,38.6158112325058,15.0473873599919,60158,8.48911098772287,9.23066978377738,70.2502666422469,3.7602476158608,60.6198761920696,17.058246744856,2,148834,35.319674,-106.649224
"1790","35045","New Mexico","San Juan County",32874,18083,52294,14791,0.628638084675106,0.345794928672505,0.282843156002601,27946,12865,5299,28849,15855,1533,NA,NA,NA,17993,27083,0,NA,NA,NA,22436,7488,0,122537,86585,40.7729910149587,0.363155618303043,19.7768837167549,59.2270089850413,3.50343161657295,50.3456098974187,43.2465296196251,13.1854052245444,48624,9.93387029929546,16.5000448022939,84.5304079568874,8.41742621527778,77.9106987847222,33.6639906493187,3,121661,36.723982,-108.220154
"1791","35047","New Mexico","San Miguel County",3421,7888,11531,-4467,0.296678518775475,0.684069031306912,-0.387390512531437,2313,7285,1153,2303,8850,356,NA,NA,NA,8449,2124,0,NA,NA,NA,3236,4728,0,28350,21945,18.2821869488536,1.40740740740741,77.5978835978836,81.7178130511464,3.39329805996473,49.6719576719577,37.7636684303351,17.9611992945326,27000,4.9079754601227,18.2434881673658,80.6845839159028,7.01712654614653,58.3967649857279,46.8955193413398,6,27201,35.576344,-105.307874
"1792","35049","New Mexico","Santa Fe County",18329,62530,82227,-44201,0.222907317547764,0.760455811351503,-0.537548493803738,14332,50793,6309,15500,50872,2873,NA,NA,NA,54858,15196,0,NA,NA,NA,15549,31997,0,147320,107355,43.1238121096932,0.658430627206082,51.0894651099647,56.8761878903068,12.4389084985067,51.3956014118925,32.4979636166169,19.7821069780071,55370,6.67862731344089,11.7331623312051,59.0422022100166,2.61649868253764,39.5533526192626,25.160574321981,3,154823,35.632632,-106.004765
"1793","35051","New Mexico","Sierra County",3542,2265,5945,1277,0.595794785534062,0.380992430613961,0.214802354920101,3010,1612,559,2928,1964,210,NA,NA,NA,1640,3453,1,NA,NA,NA,2685,1007,0,11442,9425,66.2995979723825,0.638000349589233,29.6014682747771,33.7004020276175,3.99405698304492,50.5069043873449,25.1966439433665,34.6355532249607,29679,10.020403536613,17.1770227983907,82.3312472060796,13.6082792709299,80.6765523632994,33.9506172839506,6,11576,33.106952,-107.281723
"1794","35053","New Mexico","Socorro County",3255,3722,7160,-467,0.454608938547486,0.519832402234637,-0.0652234636871509,2616,3313,939,2722,4058,413,NA,NA,NA,2728,3952,1,NA,NA,NA,3036,2247,0,17324,12255,35.6326483491111,0.167397829600554,49.4227661048257,64.3673516508889,4.97575617640268,48.8801662433618,43.0327868852459,16.6705148926345,34542,5.75881870385562,20.2860615125736,80.4244180611386,6.92871419053964,65.9338218965134,49.6753610209336,6,16595,34.154884,-106.960356
"1795","35055","New Mexico","Taos County",3715,13121,17181,-9406,0.216227227751586,0.763692450963273,-0.547465223211687,2727,10668,1865,2730,11978,631,NA,NA,NA,12123,2903,0,NA,NA,NA,3683,6900,0,32961,25585,35.5450380753011,0.094050544582992,56.5729195109372,64.4549619246989,6.43791147113255,51.2029368041018,30.5937319862868,22.3354873941931,35323,9.74404460212874,12.2762782623073,71.9546976398132,3.58964103589641,49.6550344965503,58.4479460788779,7,34489,36.435099,-105.60791
"1796","35057","New Mexico","Torrance County",4772,2344,7281,2428,0.65540447740695,0.321933800302156,0.333470677104793,3714,1785,825,3529,2428,445,NA,NA,NA,3134,3114,0,NA,NA,NA,3009,1589,0,15599,11585,53.3111096865184,1.83986152958523,41.2205910635297,46.6888903134816,5.43624591319956,48.0864157958843,35.6945958074236,18.0844925956792,32067,9.56234516928158,17.722681359045,82.3048668503214,10.6482931412465,76.1979329783902,98.7853262528231,2,15045,34.870562,-106.1027
"1797","35059","New Mexico","Union County",1388,383,1789,1005,0.775852431525992,0.214086081609838,0.561766349916154,1216,320,166,1236,472,51,NA,NA,NA,524,1155,0,NA,NA,NA,981,406,0,4292,3275,52.9123951537745,1.77073625349487,40.8434296365331,47.0876048462255,5.19571295433364,44.1286113699907,34.1332712022367,19.2684063373719,36420,3.09148264984227,21.5986949429038,84.0783034257749,8.99653979238754,74.9134948096886,100,9,4079,36.468186,-103.265891
"1798","35061","New Mexico","Valencia County",17364,14263,32277,3101,0.537968212659169,0.441893608451839,0.0960746042073303,13215,10841,3536,12825,13511,1392,NA,NA,NA,10778,16288,0,NA,NA,NA,11822,6756,0,75993,53700,34.1597252378509,1.02772623794297,59.6554945850276,65.8402747621491,8.202071243404,49.761162212309,39.665495506165,15.3369389285855,41788,10.7476487539187,18.3049635529426,82.876834766719,7.38005551149881,76.2390959555908,16.7313142394442,2,76205,34.755709,-106.722815
"1799","36001","New York","Albany County",51081,99474,154101,-48393,0.331477407674188,0.645511709852629,-0.314034302178441,47810,83077,8943,40210,83978,11578,98291,33754,9368,96032,36645,8736,NA,NA,NA,34368,36438,11249,307891,237990,73.622483281421,11.8061261940102,5.55326397978505,26.377516718579,9.32213023440114,51.6179427134928,40.2668476831086,15.2135008818056,60904,5.80879119555199,7.29450057107003,60.2716626716274,5.40284360189573,58.0743327513096,9.69612496877096,2,314848,42.680589,-73.811637
"1800","36003","New York","Allegany County",14135,6048,20782,8087,0.68015590414782,0.291021075931094,0.389134828216726,12525,4882,1285,9377,5866,1710,7881,9614,1377,5112,12589,1171,NA,NA,NA,8022,2809,423,47700,37360,94.5828092243187,1.41928721174004,1.55136268343816,5.41719077568135,2.30188679245283,49.4255765199161,41.3962264150943,16.7924528301887,44085,8.08327675944784,10.9527406482972,79.5198528687313,10.8270778386421,80.1041455332387,78.7398357373432,7,46456,42.228676,-78.020786
"1801","36005","New York","Bronx County",67740,355374,425715,-287634,0.159120538388358,0.834769740319228,-0.675649201930869,37797,353646,8079,26680,334600,9614,344113,25905,32724,333209,22232,47301,NA,NA,NA,14414,113369,3085,1436785,830545,9.5978869489868,29.4883368075251,55.4149020208312,90.4021130510132,34.9118344080708,52.9198871090664,45.1116207365751,11.2698142032385,35302,12.6666383629108,28.8373984009298,80.8684959747048,15.6842870257038,64.1064871481028,0.00281566491566001,1,1472654,40.849395,-73.882271
"1802","36007","New York","Broome County",43800,47010,92794,-3210,0.472013276720478,0.506606030562321,-0.0345927538418432,40943,39212,5917,34708,39971,6886,51929,28156,7089,40342,31947,14885,NA,NA,NA,21021,24491,3165,197381,153425,84.5142136274515,4.87483597712039,3.85751414776498,15.4857863725485,6.57408767814531,50.8610251239988,39.543826406797,17.5862925002913,47744,7.42366292557527,9.79645617717582,72.2423527429005,8.60088214175813,72.2415974287961,26.0568295114656,2,198683,42.120758,-75.936264
"1803","36009","New York","Cattaraugus County",22155,11879,34845,10276,0.635815755488592,0.340909743148228,0.294906012340365,19692,9497,1972,14655,12040,3072,15297,13495,2755,10573,18496,2478,NA,NA,NA,11416,5941,690,78506,60000,91.0618296690699,1.57440195653835,1.94889562581204,8.93817033093012,2.11958321656943,50.5833948997529,37.6429827019591,17.0713066517209,43884,7.49227181517436,11.8310070820731,81.8721469764995,11.562756933443,81.803597569535,61.7528045121207,4,77042,42.223696,-78.608393
"1804","36011","New York","Cayuga County",19512,16149,36421,3363,0.535734878229593,0.443398039592543,0.0923368386370501,17384,13522,2266,11646,16105,3418,19796,11536,2115,10712,21511,1224,NA,NA,NA,10099,8581,1340,78783,61875,90.6388434053032,4.09352271429115,2.6909358617976,9.36115659469682,2.3266440729599,48.7351332140183,35.560971275529,16.8640442735108,53114,6.87955745536837,12.3763448624449,78.3775001805185,10.6908439319868,77.5879866778334,55.7818708919601,4,76248,42.938915,-76.560652
"1805","36013","New York","Chautauqua County",34853,23087,59304,11766,0.587700661000944,0.389299204100904,0.198401456900041,31594,19091,3549,24266,22463,6123,29743,21614,3450,21810,30091,2906,NA,NA,NA,18855,12300,1254,131748,102880,88.0233476029997,2.40003643319064,7.04982238819565,11.9766523970003,2.08883626316908,50.5927983726508,37.5891854145793,18.0465737620305,43211,7.86620493235808,11.7980827838422,79.1588629689145,9.91403317592929,78.3339387335028,43.8627182091101,4,127657,42.245031,-79.314802
"1806","36015","New York","Chemung County",21922,16636,39410,5286,0.556254757675717,0.422126363867039,0.134128393808678,20097,13757,2265,16138,16205,2667,18775,14994,2745,13766,21125,1623,NA,NA,NA,13001,7950,661,87742,67625,86.617583369424,5.63242232910123,2.93929930933874,13.382416630576,2.79797588384126,50.4433452622461,37.0917006678672,16.7901347131362,49578,5.5672711935892,9.78651517911857,75.5560708193246,8.10890850870861,74.9532641086864,24.1787684340876,3,84148,42.120553,-76.813813
"1807","36017","New York","Chenango County",13482,8290,22282,5192,0.605062382191904,0.372049187685127,0.233013194506777,11921,6775,1464,8922,8642,1750,10111,8463,1745,6989,10170,3160,NA,NA,NA,6481,4011,789,49286,38380,95.0208984295743,0.890719474090005,2.07766911496165,4.97910157042568,1.79361279065049,50.0852168972933,34.7887838331372,18.8369922493203,46979,6.96565302997156,13.0874222529371,82.5645012669892,12.6804000239535,82.7474699083778,83.4122471620738,6,47220,42.480979,-75.568857
"1808","36019","New York","Clinton County",16514,18364,35437,-1850,0.466010102435308,0.518215424556255,-0.0522053221209471,14449,15059,2597,9892,18072,2692,18955,10802,4779,13426,17072,4038,NA,NA,NA,7254,10010,847,81505,64910,90.1343475860377,4.0377890926937,2.73970922029323,9.86565241396234,4.31752653211459,48.6006993435985,38.4430403042758,15.1229985890436,50502,6.62704231252618,13.6226162232646,77.7586612818516,12.0139026812314,76.9910625620655,64.1559516851744,5,79843,44.72994,-73.542837
"1809","36021","New York","Columbia County",14464,20386,35522,-5922,0.407184280164405,0.573897866111142,-0.166713585946737,13756,15284,1862,10600,15241,3288,18893,10101,2158,14212,15741,1199,NA,NA,NA,9235,7462,2170,61860,48655,87.2874232137084,4.06724862592952,4.33074684772066,12.7125767862916,6.65535079211122,49.7930811509861,31.3126414484319,20.6870352408665,59916,5.50964187327824,11.0865714723054,70.4795434169382,9.6903169526025,69.6156828535427,73.2978318752377,6,61570,42.274439,-73.680411
"1810","36023","New York","Cortland County",10789,10369,21678,420,0.497693514161823,0.478319033121137,0.0193744810406864,9900,8771,1573,7859,9965,1800,11857,7048,1548,9101,8249,3103,NA,NA,NA,6147,4284,825,48713,38815,92.858169277195,1.42672387247757,2.56605013035535,7.141830722805,2.14727074908135,51.1875680003285,43.0398456264242,15.1786997310779,50910,5.1668418798427,9.56945625858797,75.2175619969901,9.45922387643388,75.4436735120812,44.2739581644235,4,46809,42.595471,-76.146202
"1811","36025","New York","Delaware County",13387,9143,23025,4244,0.581411509229099,0.397090119435396,0.184321389793702,11942,6627,1223,9086,7881,1671,9635,8932,1365,6943,11913,1076,NA,NA,NA,7037,4387,900,46480,37290,92.6011187607573,1.7276247848537,3.57788296041308,7.39888123924268,4.01247848537005,49.750430292599,33.7930292598967,22.0180722891566,46055,8.27293292091778,12.2028141678797,78.696627850558,12.0263434189176,79.3261429798606,78.3639016256774,6,44308,42.248721,-74.996335
"1812","36027","New York","Dutchess County",66872,81443,151122,-14571,0.44250340784267,0.538922195312397,-0.0964187874697264,61797,62261,6876,48264,62063,13378,72659,48934,10626,64217,57116,10882,NA,NA,NA,36433,31624,4088,295905,223170,72.6043831635153,9.48682854294453,11.4715871647995,27.3956168364847,11.3549956911847,50.2553184299015,37.2065358814484,15.4681401125361,72706,7.62082260564373,9.86595094900018,66.0293950771386,7.30178729152595,63.7333090871305,25.3993438390792,1,295911,41.678068,-73.84154
"1813","36029","New York","Erie County",197527,267174,473021,-69647,0.41758611139886,0.564824817502817,-0.147238706103957,188303,215456,19866,149683,227325,37187,284110,118072,29345,245671,158655,27201,NA,NA,NA,71917,86550,8151,922129,705180,76.3258719766974,13.0200872112253,5.07000647414841,23.6741280233026,6.65503416550179,51.6055779614349,38.0781864576431,16.5371656243324,52744,6.12008164334704,9.15804327375353,67.8007212292255,6.68325527500277,65.4729209084398,9.40383443593315,1,954236,42.891147,-78.792727
"1814","36031","New York","Essex County",8976,9947,19259,-971,0.466067812451321,0.516485798847292,-0.0504179863959707,7958,7762,1498,6076,9368,1273,8829,6577,2056,6575,9286,1601,NA,NA,NA,4163,5194,591,38598,31275,92.0488108192134,2.88875071247215,3.07528887507125,7.95118918078657,3.27996269236748,47.7744960878802,30.8617026788953,21.0839939893259,53244,7.52111329473628,10.4459608491867,75.3997794320375,9.60949749869335,73.930411408945,74.8564897129794,6,37381,44.168428,-73.676357
"1815","36033","New York","Franklin County",9668,9253,19268,415,0.501764583765829,0.480226281918206,0.021538301847623,8221,7297,1434,5231,9532,1171,9640,6116,1433,6646,9326,1217,NA,NA,NA,4472,4669,564,51007,40155,81.9867861273943,5.55217911267081,3.29562609053659,18.0132138726057,4.04258239065226,45.5212029721411,36.9478699002098,14.9293234261964,49782,8.54910511492687,14.6413007039893,81.5985026259917,12.1705295212316,80.1827102013196,62.6756332487064,7,47555,44.717734,-74.351416
"1816","36035","New York","Fulton County",15378,7931,23744,7447,0.647658355795148,0.334021226415094,0.313637129380054,13462,6496,1256,9830,8331,1638,10237,9357,1870,4532,14742,2190,NA,NA,NA,8691,3700,686,54297,42660,93.2887636517671,1.6022984695287,2.73495773247141,6.71123634823287,1.86750649207139,50.1593089857635,34.3536475311711,17.8868077426009,46090,8.02991761266563,13.3000852735213,82.9969766660637,12.9905980102766,82.7402427025254,50.3736651600007,4,53324,43.058597,-74.329857
"1817","36037","New York","Genesee County",18876,9625,29217,9251,0.646062224047643,0.329431495362289,0.316630728685354,16915,7650,1867,12814,9092,2840,12343,12245,2088,7016,17543,2117,NA,NA,NA,11016,4040,535,59053,46350,90.8980068751799,2.3030159348382,3.00069429156859,9.10199312482008,1.90168154031125,50.3412189050514,35.8034308163853,17.3945438843073,52641,5.43302338865793,9.06897633236025,78.769089724722,8.3491165711024,78.1957813351322,59.8861499026282,4,58388,42.998899,-78.171041
"1818","36039","New York","Greene County",14271,10346,25194,3925,0.566444391521791,0.410653330157974,0.155791061363817,13073,7405,1572,9737,8384,2351,10823,9863,1639,7318,13740,1267,NA,NA,NA,10369,4489,1024,48069,38640,85.9035969127712,6.17653789344484,5.4255341280243,14.0964030872288,5.96434292371383,48.0829640724791,33.0462460213443,19.7424535563461,51013,7.76470588235294,14.1486262637802,79.7252527560404,12.0716063565001,79.2296891952262,73.1415452753906,6,47931,42.298257,-73.978824
"1819","36041","New York","Hamilton County",2225,1178,3460,1047,0.643063583815029,0.340462427745665,0.302601156069364,2064,949,212,1771,1092,259,1444,1572,261,725,2243,309,NA,NA,NA,1477,541,122,4697,3895,95.4226101767085,0.596125186289121,1.40515222482436,4.57738982329147,2.70385352352565,49.2867787949755,28.1882052373856,26.6978922716628,52708,9.22633349351274,13.7342657342657,78.3776223776224,13.4247357897744,78.063410454156,100,8,5107,43.612735,-74.385492
"1820","36043","New York","Herkimer County",18870,9937,29319,8933,0.643609945768955,0.338926975681299,0.304682970087656,16699,8083,1473,12166,10826,2048,13702,10376,2614,6683,13055,6954,NA,NA,NA,8333,4965,1006,63558,49625,95.0045627615721,0.881084993234526,1.96041410994682,4.9954372384279,2.90600711161459,50.6356398879763,35.7799175556185,18.7781239183108,48893,8.79864103935324,9.84221709842217,78.47099778471,9.57947189493783,78.6406184510781,51.8095444752708,2,60139,43.071299,-74.994925
"1821","36045","New York","Jefferson County",25629,17307,43848,8322,0.584496442255063,0.394704433497537,0.189792008757526,21763,13809,2664,16435,16231,3042,20711,15245,2656,8794,26949,2867,NA,NA,NA,11174,9884,1064,117966,87030,82.5356458640625,5.41851041825611,7.08594001661496,17.4643541359375,3.75192852177746,47.6510180899581,46.86435074513,12.1721512978316,49911,9.35581288374233,9.81246268251642,79.2460511317375,9.46306827107355,78.7677903798423,48.0491099467431,3,116721,44.019862,-75.89504
"1822","36047","New York","Kings County",202772,703310,913246,-500538,0.222034369709804,0.77012108457086,-0.548086714861056,141044,640553,24008,112957,580225,37352,659982,83820,66700,633257,67980,109265,NA,NA,NA,42673,222727,17399,2606852,1621215,35.8280792311953,30.9306397141073,19.4142973977809,64.1719207688047,37.2308439451108,52.6264245150856,42.0834401032356,12.1823179835296,50640,8.99927275058245,20.0175058946966,65.9185320138337,8.88704572671506,47.3970171322433,0.00147722282109634,1,2736074,40.651666,-73.954985
"1823","36049","New York","Lewis County",8894,3824,12944,5070,0.687113720642769,0.295426452410383,0.391687268232386,7400,3146,779,5129,4530,863,5492,5106,857,2190,8385,880,NA,NA,NA,3891,2180,363,27107,20505,95.9346294315121,0.833732984100048,1.641642380197,4.06537056848785,1.5899952041908,49.566532629948,37.3261519164791,16.608256169993,49976,7.88058305401824,10.9194159004867,84.4889129259059,10.5627126206012,84.5351625676203,86.8497803374312,6,26582,43.788692,-75.449227
